Title,Price,Link,Image Link,Scraped Date
Gengar 20/62 Fossil Regular,$15.00,https://www.ebay.com/itm/146073673357,https://i.ebayimg.com/images/g/ATEAAOSwJhxm~ZSN/s-l140.jpg,2025-07-07
Gengar English Vintage Pokemon Card Rare Holo Lightly Played Fossil,$94.21,https://www.ebay.com/itm/375959960344,https://i.ebayimg.com/images/g/XW0AAeSwfh9oJ1Mi/s-l140.jpg,2025-07-07
Pokémon Tcg Gengar Fossil 20/62 Regular 1St Edition Rare,$140.00,https://www.ebay.com/itm/146015707290,https://i.ebayimg.com/images/g/9yoAAOSwBuRm33j7/s-l140.jpg,2025-07-07
Pokemon Card Gengar 20/62 1St Edition Fossil Vintage Rare Non-Holo Lp 1999,$73.71,https://www.ebay.com/itm/226831675774,https://i.ebayimg.com/images/g/IR4AAOSwdj1oWmUC/s-l140.jpg,2025-07-07
1St Edition Gengar Fossil 1999 Non-Holo Card 20/62 Vintage Pokémon  Tcg Lp,$49.99,https://www.ebay.com/itm/197490711351,https://i.ebayimg.com/images/g/pMUAAeSwrepoZG7T/s-l140.jpg,2025-07-07
Pokémon Tcg Gengar Fossil 20/62 Regular Unlimited Rare,$12.00,https://www.ebay.com/itm/166965815647,https://i.ebayimg.com/images/g/MD0AAOSwH1pm4S2C/s-l140.jpg,2025-07-07
Pokemon Wotc Card - Gengar - Fossil Set - Non-Holo Rare - 20/62 - Lp,$19.79,https://www.ebay.com/itm/326662485039,https://i.ebayimg.com/images/g/kpwAAeSwSwNoX~mi/s-l140.jpg,2025-07-07
Gengar  20/62 - Fossil - Pokemon Tcg - Lp To Nm,$30.02,https://www.ebay.com/itm/196924977022,https://i.ebayimg.com/images/g/pH0AAOSwoYNndrO0/s-l140.jpg,2025-07-07
Gengar Fossil 20/62,$38.00,https://www.ebay.com/itm/316373276930,https://i.ebayimg.com/images/g/Wz4AAeSwvalnu55l/s-l140.jpg,2025-07-07
Gengar 20/62 - Pokemon Fossil Unlimited Rare Card Wotc Vintage Hp,$16.17,https://www.ebay.com/itm/297073766935,https://i.ebayimg.com/images/g/-bAAAeSw~Ghnw8bQ/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil-Unlimited Edition Regular,$20.00,https://www.ebay.com/itm/156928361745,https://i.ebayimg.com/images/g/gx4AAeSwfr5oDBJh/s-l140.jpg,2025-07-07
Old Back Gengar No. 094Holo Swirlthe Secret Of Fossils Rare Pokemon Card Game,$53.79,https://www.ebay.com/itm/157152451158,https://i.ebayimg.com/images/g/180AAeSwa1xoaxzz/s-l140.jpg,2025-07-07
Pokemon - Gengar 20/62 - Fossil - Rare - Mp/Hp,$14.00,https://www.ebay.com/itm/393708357910,https://i.ebayimg.com/images/g/pwUAAOSwOvthlq9P/s-l140.jpg,2025-07-07
Gengar No. 094 Fossil Holo Japanese Pokemon Card,$54.59,https://www.ebay.com/itm/157116624715,https://i.ebayimg.com/images/g/OJ4AAOSw8F9oVcno/s-l140.jpg,2025-07-07
Gengar No. 094 Holo Rare Fossil Set Japanese Pokemon Card 1997 Old Back,$31.47 to $41.96,https://www.ebay.com/itm/177057714941,https://i.ebayimg.com/images/g/GwAAAOSwQl1oEwOE/s-l140.jpg,2025-07-07
"Gastly 33/62, Haunter 21/62 & Gengar 20/62 Hp/Dmg Lot Fossil",$12.50,https://www.ebay.com/itm/306275238934,https://i.ebayimg.com/images/g/W7UAAeSw9MBoD8Q~/s-l140.jpg,2025-07-07
Gengar Rare #20/62 Fossil Pokémon Card,$16.37,https://www.ebay.com/itm/187392995559,https://i.ebayimg.com/images/g/IPMAAeSwdNRnu3FO/s-l140.jpg,2025-07-07
Gengar Mystery Of The Fossils Holo (Japanese),$56.54,https://www.ebay.com/itm/226730416032,https://i.ebayimg.com/images/g/gnoAAeSwNbFoE5AR/s-l140.jpg,2025-07-07
Pokémon Tcg Gengar Fossil 20/62 Regular 1999 Wizards Base Set,$30.00,https://www.ebay.com/itm/316487052554,https://i.ebayimg.com/images/g/hVEAAeSwpxFn0oCD/s-l140.jpg,2025-07-07
Gengar #20 Pokemon Fossil Set (Wotc 1999) Non-Holo/Regular/Unlimited (Lp),$19.99,https://www.ebay.com/itm/396072147219,https://i.ebayimg.com/images/g/YW0AAOSwY65ncoA8/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil  Pokémon Tcg  Regular Unlimited Rare,$11.99,https://www.ebay.com/itm/404319828844,https://i.ebayimg.com/images/g/JCwAAOSwgaZkfTTZ/s-l140.jpg,2025-07-07
Gengar Fossil Set 20/62 Non-Holo Vintage Pokemon Card,$75.00,https://www.ebay.com/itm/126542510695,https://i.ebayimg.com/images/g/nsAAAOSwsWVmd25r/s-l140.jpg,2025-07-07
Gengar Fossil Holo Pokemon Card Vintage Rare,$89.99,https://www.ebay.com/itm/297377236910,https://i.ebayimg.com/images/g/bn8AAOSwke5oQLx5/s-l140.jpg,2025-07-07
Pokemon Card Fossil Gengar 20/62 Near Mint,$23.99,https://www.ebay.com/itm/356794263632,https://i.ebayimg.com/images/g/51wAAeSwX0VoAbiq/s-l140.jpg,2025-07-07
Pokemon 1999 Gengar #20 Fossil Non Holo Nm Gem,$29.00,https://www.ebay.com/itm/396515563225,https://i.ebayimg.com/images/g/CTgAAeSwHztoBwVM/s-l140.jpg,2025-07-07
Gengar Swir Holoand Maru Holo 3Rd Installment Of The Fossils The Secret Pokemon,$96.54,https://www.ebay.com/itm/157152451077,https://i.ebayimg.com/images/g/m8EAAeSwfw9oax1w/s-l140.jpg,2025-07-07
"Gengar 20/62, Haunter 21/62, Gastly 33/62 Set Fossil - Nm Non Holo Full Set",$45.00,https://www.ebay.com/itm/316146112526,https://i.ebayimg.com/images/g/AVQAAOSwcpVnifU4/s-l140.jpg,2025-07-07
1999 Gengar 20/62 Fossil,$20.00,https://www.ebay.com/itm/146344629033,https://i.ebayimg.com/images/g/kG8AAOSw0pxnkERb/s-l140.jpg,2025-07-07
Gengar (20/62) [Fossil Unlimited] Lightly Played,$16.99,https://www.ebay.com/itm/388451188446,https://i.ebayimg.com/images/g/CvQAAeSwOqJoLncH/s-l140.jpg,2025-07-07
Pokémon Tcg Japanese Gengar Fossil Holo Gem Mint 10! (Not Psa),$360.00,https://www.ebay.com/itm/145174806956,https://i.ebayimg.com/images/g/hjoAAOSw0WhiImn3/s-l140.jpg,2025-07-07
Gengar No.094 Fossil Pokemon Card Japanese Holo Rare Swirl Old Back So,$71.48,https://www.ebay.com/itm/405881054374,https://i.ebayimg.com/images/g/KkMAAOSwhL1oLBgX/s-l140.jpg,2025-07-07
Gengar Mystery Of The Fossils Holo (Japanese),$80.00,https://www.ebay.com/itm/177232310176,https://i.ebayimg.com/images/g/j3AAAeSwSwNoYeVB/s-l140.jpg,2025-07-07
"1997 Pokémon Japanese Fossil Gengar-Holo Near Mint, Make An Offer",$248.00,https://www.ebay.com/itm/126997964870,https://i.ebayimg.com/images/g/YsMAAeSwZT5n1-KI/s-l140.jpg,2025-07-07
Pokemon Gengar 20/62 Fossil Regular Moderately Played,$13.00,https://www.ebay.com/itm/316133719205,https://i.ebayimg.com/images/g/yuQAAOSwsftnhq3z/s-l500.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$15.00,https://www.ebay.com/itm/316850423431,https://i.ebayimg.com/images/g/cmEAAeSwE0ZoMG-h/s-l140.jpg,2025-07-07
Gengar Holo Rare #94 Fossil Set Japanese Pokemon Card Excellent Condition!,$50.00,https://www.ebay.com/itm/333940494100,https://i.ebayimg.com/images/g/sAwAAOSwnA1gY5a9/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil-Unlimited Edition Regular,$30.00,https://www.ebay.com/itm/388161460215,https://i.ebayimg.com/images/g/DgIAAeSw3x1n5sBD/s-l140.jpg,2025-07-07
Gengar 20/62 Non Holo 1St Edition Rare Fossil Pokemon Card,$75.00,https://www.ebay.com/itm/197234747699,https://i.ebayimg.com/images/g/8NUAAeSwhIxoBQ79/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$45.00,https://www.ebay.com/itm/205452267978,https://i.ebayimg.com/images/g/rVkAAeSwhmFoDyO3/s-l140.jpg,2025-07-07
Pokémon Gengar 20/62 Fossil Pack Fresh Nm,$29.99,https://www.ebay.com/itm/265276998746,https://i.ebayimg.com/images/g/w5IAAOSwy8phH9gY/s-l140.jpg,2025-07-07
Pokemon Card Japanese Gengar Old Back Holo Rare Fossil Set Vintage,$23.00,https://www.ebay.com/itm/316987789714,https://i.ebayimg.com/images/g/qocAAOSwujpoTY0l/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular Near Mint,$35.00,https://www.ebay.com/itm/205585993714,https://i.ebayimg.com/images/g/mVsAAeSwtlpoXwbM/s-l140.jpg,2025-07-07
Gengar  20/62 Fossil Pokémon Card Tcg Non-Holo Rare 1999,$19.99,https://www.ebay.com/itm/155481829929,https://i.ebayimg.com/images/g/LAAAAOSwVKhkJ1wX/s-l140.jpg,2025-07-07
🔥Gengar “1St Edition” Fossil 20/62 “Rare” Masterpiece True Pokemon Treasure!,$74.95,https://www.ebay.com/itm/204786018619,https://i.ebayimg.com/images/g/NIkAAOSwD~JmPq2A/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Set Unlimited Pokemon 1999 Nm,$20.00,https://www.ebay.com/itm/405652734743,https://i.ebayimg.com/images/g/nBMAAeSw1oBn06pl/s-l140.jpg,2025-07-07
Pokémon Tcg Gengar 20/62 Fossil Non-Holo Rare,$17.99,https://www.ebay.com/itm/356218441858,https://i.ebayimg.com/images/g/JacAAOSwwuVnJt20/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular (Lp),$12.00,https://www.ebay.com/itm/376277778870,https://i.ebayimg.com/images/g/1XUAAeSwvNdoMtiK/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$65.00,https://www.ebay.com/itm/356308948707,https://i.ebayimg.com/images/g/9WkAAOSwCURnRiL9/s-l140.jpg,2025-07-07
Japanese Gengar No. 094 Fossil Holo Rare Pokemon Card,$47.78,https://www.ebay.com/itm/116675273603,https://i.ebayimg.com/images/g/op0AAOSwOWdnzI~W/s-l140.jpg,2025-07-07
Gengar 20/62 - Pokemon Fossil Unlimited Rare Card Wotc Vintage Lp Non Holo,$20.29,https://www.ebay.com/itm/396617405038,https://i.ebayimg.com/images/g/G2kAAeSwJz5oJ4s0/s-l140.jpg,2025-07-07
1999 Pokemon Tcg Fossil Gengar #20 Non-Holo,$20.00,https://www.ebay.com/itm/146560222281,https://i.ebayimg.com/images/g/OXYAAeSwEWJoFvf0/s-l140.jpg,2025-07-07
🔥Gengar Fossil 094 Japanese  Holofoil Rare “Masterpiece” True Pokemon Treasure!,$99.95,https://www.ebay.com/itm/204786018609,https://i.ebayimg.com/images/g/-hMAAOSw4j5mP1sW/s-l140.jpg,2025-07-07
Gengar Pokemon 1997 Holo Fossil Japanese 094 Nm,$99.99,https://www.ebay.com/itm/294975875073,https://i.ebayimg.com/images/g/CEYAAOSwPaBieaTq/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$15.00,https://www.ebay.com/itm/226792614372,https://i.ebayimg.com/images/g/jvMAAeSw4YVoPjir/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular Unlimited,$16.99,https://www.ebay.com/itm/286373502108,https://i.ebayimg.com/images/g/s-kAAeSwvgZnw3KN/s-l140.jpg,2025-07-07
Gengar Holo | Fossil | Near Mint | Japanese | 094 | Pokemon Card,$68.25,https://www.ebay.com/itm/177179588891,https://i.ebayimg.com/images/g/HHYAAeSwvR9oSGNo/s-l140.jpg,2025-07-07
Pokémon Wotc 1St Edition Fossil Gengar 20/62 Ectoplasma French Psa Ready,$380.00,https://www.ebay.com/itm/193811605751,https://i.ebayimg.com/images/g/ZWYAAOSww0tftWXM/s-l140.jpg,2025-07-07
1999 Pokemon Fossil 1St Edition Gengar - #20/62 - Non-Holo - Rare,$74.99,https://www.ebay.com/itm/333827165495,https://i.ebayimg.com/images/g/FEgAAOSwy41f2lMO/s-l140.jpg,2025-07-07
Pokémon Tcg 1St Ed Non Holo Gengar Fossil 20/62 Nm,$105.11,https://www.ebay.com/itm/376368852519,https://i.ebayimg.com/images/g/-k4AAeSwu-FoXqkL/s-l140.jpg,2025-07-07
Gengar 20/62 Non Holo Rare Vintage Unlimited Lp 1999 Pokemon Tcg Wotc Fossil,$15.00,https://www.ebay.com/itm/156290970550,https://i.ebayimg.com/images/g/SeIAAOSwLG1miaHB/s-l140.jpg,2025-07-07
Pokémon Tcg Gengar Fossil 20 Regular Unlimited Rare,$10.00,https://www.ebay.com/itm/374971664164,https://i.ebayimg.com/images/g/UCMAAOSw1BJlH6Tf/s-l140.jpg,2025-07-07
Gengar 20/62 Pokemon Fossil English Rare,$32.75,https://www.ebay.com/itm/276315135332,https://i.ebayimg.com/images/g/RFQAAOSwcVNmFPBh/s-l140.jpg,2025-07-07
1997 P.M. Japanese Fossil Gengar - Holo,"$1,000.00",https://www.ebay.com/itm/405590217068,https://i.ebayimg.com/images/g/BzYAAeSwpKhnwUkF/s-l140.jpg,2025-07-07
1999 Pokemon Tcg Wotc Fossil Gengar 20/62 Non Holo Rare Vintage Unlimited Lp,$19.99,https://www.ebay.com/itm/386588528470,https://i.ebayimg.com/images/g/YfwAAOSwuaZlmwTS/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$12.00,https://www.ebay.com/itm/365341486475,https://i.ebayimg.com/images/g/IxkAAOSwmRlnhU0u/s-l140.jpg,2025-07-07
Gastly-1St Ed-33/62 Fossil + Haunter -1St Ed-21/62 Fossil - Gengar -20/62 Fossil,$98.94,https://www.ebay.com/itm/403120421838,https://i.ebayimg.com/images/g/X2sAAOSw0tBhLme5/s-l140.jpg,2025-07-07
Pokémon Tcg Gengar Fossil 20 Regular Unlimited Rare,$30.00,https://www.ebay.com/itm/364256022673,https://i.ebayimg.com/images/g/qMMAAOSwV91kXqbE/s-l140.jpg,2025-07-07
Pokémon Tcg Gengar Fossil 20 Regular Unlimited Rare,$24.99,https://www.ebay.com/itm/166175327164,https://i.ebayimg.com/images/g/U0oAAOSwgmtki8oL/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$22.49,https://www.ebay.com/itm/156773781819,https://i.ebayimg.com/images/g/WuIAAeSwqFJny9tn/s-l140.jpg,2025-07-07
👻 Gengar 1St Edition 20/62 1St Edition Fossil Pokemon Cards 1999 Wotc Vintage,$53.00,https://www.ebay.com/itm/356797544260,https://i.ebayimg.com/images/g/KAkAAeSwR8toApBu/s-l140.jpg,2025-07-07
Pokémon No.094 Gengar Holo Fossil Japanese,$183.57,https://www.ebay.com/itm/177209830997,https://i.ebayimg.com/images/g/Pn0AAOSwz8loVNrV/s-l140.jpg,2025-07-07
Gengar Fossil Japanese Holo #094 Near Mint,$100.00,https://www.ebay.com/itm/233873275303,https://i.ebayimg.com/images/g/orQAAOSwTC5fwsrt/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$65.00,https://www.ebay.com/itm/405629937558,https://i.ebayimg.com/images/g/bqcAAeSwrrFnzjgU/s-l140.jpg,2025-07-07
Pokemon Card Gengar 20/62 Fossil Ita Italian Card Good,$8.13,https://www.ebay.com/itm/388623465352,https://i.ebayimg.com/images/g/XREAAeSwrd1oWWm2/s-l140.jpg,2025-07-07
Pokemon Card Japanese Gengar Fossil Holo Good,$35.00,https://www.ebay.com/itm/165931291214,https://i.ebayimg.com/images/g/wcMAAOSw1UdgXPUZ/s-l140.jpg,2025-07-07
Pokemon Wotc Card - Gengar - Fossil Set - Non-Holo Rare - 20/62 - Hp,$11.60,https://www.ebay.com/itm/326586090257,https://i.ebayimg.com/images/g/7TIAAOSwpaFoKLSY/s-l140.jpg,2025-07-07
Pokémon Tcg Gengar Fossil 20 Regular Unlimited Rare,$25.00,https://www.ebay.com/itm/144873876265,https://i.ebayimg.com/images/g/iKUAAOSw0SNjqmN8/s-l140.jpg,2025-07-07
Gengar 1999  Fossil Set Pokemon Card,$25.00,https://www.ebay.com/itm/404362980997,https://i.ebayimg.com/images/g/licAAOSw3yNko3lR/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$105.00,https://www.ebay.com/itm/297286691303,https://i.ebayimg.com/images/g/fPQAAOSw8ANoHBxD/s-l140.jpg,2025-07-07
1St Edition Dutch Fossil Gengar,$280.00,https://www.ebay.com/itm/236060687601,https://i.ebayimg.com/images/g/pGIAAOSw1NtoAUib/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$25.00,https://www.ebay.com/itm/405593400864,https://i.ebayimg.com/images/g/YuoAAeSwhblnwm2L/s-l140.jpg,2025-07-07
1999 Pokemon Gengar 1St Edition 20/62 Fossil Rare New,$377.77,https://www.ebay.com/itm/276697906803,https://i.ebayimg.com/images/g/WkUAAOSwPCFnGEDC/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Set Non-Holo Rare Pokemon Card,$13.00,https://www.ebay.com/itm/225157748880,https://i.ebayimg.com/images/g/wxcAAOSwBGRjHLuQ/s-l140.jpg,2025-07-07
1999 Wizards *1St Edition* Gengar Non~Holographic Pokémon Card #20/62 Fossil Set,$200.00,https://www.ebay.com/itm/375108793914,https://i.ebayimg.com/images/g/xCsAAOSwuctlIBKx/s-l140.jpg,2025-07-07
Pokemon Tcg Wotc 1999 Fossil Set: Gengar 20/62 1St Edition Rare Card - Lp/Nm,$75.06,https://www.ebay.com/itm/277095827308,https://i.ebayimg.com/images/g/WZ8AAeSwGBhoHMjV/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Set Non-Holo Rare Pokemon Card,$8.00,https://www.ebay.com/itm/353403467264,https://i.ebayimg.com/images/g/flMAAOSw7fJgOsGb/s-l140.jpg,2025-07-07
Gengar - 20/62 - 1St Edition Fossil - Rare - Pokemon Card -  Nm,$119.95,https://www.ebay.com/itm/163771703677,https://i.ebayimg.com/images/g/fFAAAOSwgS9dJa6c/s-l140.jpg,2025-07-07
Pokemon Card Gengar (20/62) Fossil Rare Non-Foil,$85.20,https://www.ebay.com/itm/316723079080,https://i.ebayimg.com/images/g/N50AAeSwwDZoDbCR/s-l140.jpg,2025-07-07
"Gengar (Holo), Haunter (Holo), Gastly First Edition Fossil + More",$300.00,https://www.ebay.com/itm/354110118308,https://i.ebayimg.com/images/g/Dz8AAOSwEX9iqfQ4/s-l140.jpg,2025-07-07
Mint! 1St Edition Gengar Fossil Set Pokemon Card,$109.20,https://www.ebay.com/itm/135395716573,https://i.ebayimg.com/images/g/5HUAAOSwr1xnJ9Nt/s-l140.jpg,2025-07-07
Gengar - Fossil 'Non/Holo' 20/62 - Pokemon!,$53.24,https://www.ebay.com/itm/324454371716,https://i.ebayimg.com/images/g/eKEAAOSwk5pgAr3k/s-l140.jpg,2025-07-07
Gengar Fossil Holo 90,$85.00,https://www.ebay.com/itm/197153833235,https://i.ebayimg.com/images/g/XjwAAOSwSMtn5gOC/s-l140.jpg,2025-07-07
Fossil Secrets Gengar Japanese Vending Pokemon Card No 094 Old Back,$225.00,https://www.ebay.com/itm/187054184919,https://i.ebayimg.com/images/g/qqQAAOSwmg5oDdmn/s-l140.jpg,2025-07-07
Gengar 20/62~ Haunter 21/62~Gastly 33/62 Fossil Set - Non-Holo Rare Pokemon Tcg,$40.00,https://www.ebay.com/itm/384116701975,https://i.ebayimg.com/images/g/BpwAAOSwc~dghhR3/s-l140.jpg,2025-07-07
Gengar 20/62 - Pokemon Fossil Unlimited Rare Card Wotc Vintage Lp/Nm,$27.00,https://www.ebay.com/itm/126991718207,https://i.ebayimg.com/images/g/jj8AAOSwpSpn0xWb/s-l140.jpg,2025-07-07
Gengar 80 Fossil,$87.62,https://www.ebay.com/itm/376104973935,https://i.ebayimg.com/images/g/Dq0AAOSwwZln5fwp/s-l140.jpg,2025-07-07
First 1St Edition Gengar 20/62 Pokemon Card Tcg Fossil Non Holo,$50.00,https://www.ebay.com/itm/365188723346,https://i.ebayimg.com/images/g/ih8AAOSw4p1nFY10/s-l140.jpg,2025-07-07
Fossil #20/62 Gengar (20) Nm/Lp,$50.00,https://www.ebay.com/itm/356208583800,https://i.ebayimg.com/images/g/f-MAAOSw5ORnIu6H/s-l140.jpg,2025-07-07
Gengar 20/62 - Non Holo Rare Fossil Set Pokemon Card,$50.00,https://www.ebay.com/itm/333881299412,https://i.ebayimg.com/images/g/u84AAOSwzn9gHw~N/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Set - Non-Holo Rare Pokemon Card,$17.00,https://www.ebay.com/itm/124569599312,https://i.ebayimg.com/images/g/UXoAAOSwXChgJT0H/s-l140.jpg,2025-07-07
Pokémon Tcg Gengar 20/62 Fossil Regular Non-Holo Rare - Mp+,$20.48,https://www.ebay.com/itm/405876045978,https://i.ebayimg.com/images/g/0xYAAeSwJ0BoKcmy/s-l140.jpg,2025-07-07
Pokemon All Fossil Set Rare Cards Gengar Zapdos Moltres Raichu Ditto Etc Choose,$10.92 to $17.73,https://www.ebay.com/itm/316157096946,https://i.ebayimg.com/images/g/EzYAAOSwaAhnk8FY/s-l140.jpg,2025-07-07
Gengar 20/62 Rare Fossil Set Pokemon Card Near Mint,$40.00,https://www.ebay.com/itm/174783837205,https://i.ebayimg.com/images/g/GO4AAOSw3~dgsAst/s-l140.jpg,2025-07-07
Gengar | Fossil | Deutsch Non Holo Pokemon Card Game,$53.00,https://www.ebay.com/itm/276553089317,https://i.ebayimg.com/images/g/zoAAAOSwtZBmlUNb/s-l140.jpg,2025-07-07
